Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,TEMPRANILLO,PIJAO-POTRERILLO,160,161,160,164,161,164,159,155,,,,
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,TEMPRANILLO NORTE,PIJAO-POTRERILLO,165,166,164,170,162,160,157,149,,,,
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,TENAY,PIJAO-POTRERILLO,104,123,121,140,156,157,120,131,,,,
HUILA,GARZON,2.172441496,-75.57131243,POINT (-75.57131243 2.172441496),EMERALD ENERGY PLC SUCURSAL COLOMBIA,GIGANTE,MATAMBO,1075,1167,1158,1192,1006,936,1017,993,,,,
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,CEBÚ,PIJAO-POTRERILLO,170,168,170,134,113,96,96,107,,,,
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,DINA CRETÁCEOS,PIJAO-POTRERILLO,0,0,0,0,0,0,642,0,,,,
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,ESPINO,CAGUAN,13,14,8,7,6,5,18,22,,,,
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,LA JAGUA,CAMPOS TELLO Y LA JAGUA,50,50,50,50,43,51,50,50,,,,
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PALOGRANDE,PIJAO-POTRERILLO,954,1011,969,986,935,929,959,978,,,,
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PALOGRANDE HONDA,PIJAO-POTRERILLO,694,665,635,704,691,651,651,641,,,,
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PIJAO POTRERILLO,PIJAO-POTRERILLO,107,52,51,99,97,64,47,89,,,,
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,RIO CEIBAS,CAGUAN,718,734,699,726,793,742,746,758,,,,
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,SAN FRANCISCO,PALERMO,2517,2424,2402,2330,2362,2250,2257,2297,,,,
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,TELLO,CAMPOS TELLO Y LA JAGUA,3683,3744,3505,3879,3851,3668,3608,3843,,,,
HUILA,PAICOL,2.40689827,-75.72803027,POINT (-75.72803027 2.40689827),HOCOL S.A.,LA CAÑADA NORTE,RIO PAEZZ,1743,1693,1624,1543,795,1629,1631,1470,,,,
HUILA,PALERMO,2.914491967,-75.44066118,POINT (-75.44066118 2.914491967),ECOPETROL S.A.,PALERMO,PALERMO,137,125,144,132,133,138,144,149,,,,
HUILA,PALERMO,2.914491967,-75.44066118,POINT (-75.44066118 2.914491967),ECOPETROL S.A.,SAN FRANCISCO,PALERMO,1428,1476,1509,1449,1502,1504,1532,1529,,,,
HUILA,PALERMO,2.914491967,-75.44066118,POINT (-75.44066118 2.914491967),ECOPETROL S.A.,SANTA CLARA,SANTA CLARA,280,495,484,411,411,361,344,343,,,,
HUILA,TESALIA,2.526855132,-75.68259642,POINT (-75.68259642 2.526855132),HOCOL S.A.,LA HOCHA,RIO PAEZ,1047,1032,996,895,888,914,981,1169,,,,
HUILA,VILLAVIEJA,3.287057875,-75.13838292,POINT (-75.13838292 3.287057875),ECOPETROL S.A.,LOMA LARGA,PIJAO-POTRERILLO,179,229,235,305,343,354,368,369,,,,
HUILA,YAGUARA,2.646563339,-75.51592645,POINT (-75.51592645 2.646563339),ECOPETROL S.A.,YAGUARA,HOBO,1546,1567,1663,1650,1635,1680,1742,1694,,,,
MAGDALENA,ARIGUANI,9.834264955,-74.08460085,POINT (-74.08460085 9.834264955),PETROLEOS SUD AMERICANOS SUCURSAL COLOMBIA,EL DIFÍCIL,EL DIFÍCIL,57,57,57,57,54,57,49,72,,,,
MAGDALENA,PLATO,9.76945611,-74.60181576,POINT (-74.60181576 9.76945611),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LA BELLEZA,VIM 1,0,0,846,982,0,0,0,0,,,,
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,AKACIAS,CPO 9,15604,16106,15410,15569,14496,14341,12372,13494,,,,
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CASTILLA,CUBARRAL,0,0,0,0,0,45,119,188,,,,
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CASTILLA NORTE,CUBARRAL,33840,33333,32510,32416,31824,34507,40140,41931,,,,
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CHICHIMENE,CUBARRAL,48519,49134,48036,45641,45673,45974,47578,47877,,,,
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,CHICHIMENE SW,CUBARRAL,787,747,682,489,455,456,485,486,,,,
META,ACACIAS,3.943383008,-73.57135162,POINT (-73.57135162 3.943383008),ECOPETROL S.A.,Lorito,CPO 9,0,0,0,0,0,76,0,0,,,,
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL A,CORCEL,117,120,117,118,119,123,122,117,,,,
META,BARRANCA DE UPIA,4.519076127,-72.99548981,POINT (-72.99548981 4.519076127),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL C,CORCEL,0,32,84,64,52,54,57,58,,,,
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CANDELILLA,GUATIQUIA,1214,1052,993,971,944,948,937,874,,,,
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CEIBO,GUATIQUIA,6048,5835,5699,5791,5623,5710,5542,5274,,,,
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,COBRA,CORCEL,177,172,163,163,182,173,169,170,,,,
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,Coralillo,GUATIQUIA,1708,1675,0,0,0,0,0,0,,,,
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL D,CORCEL,77,73,82,82,77,72,71,70,,,,
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL E,CORCEL,211,214,203,195,192,191,196,182,,,,
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),ONGC VIDESH LIMITED SUCURSAL COLOMBIANA,INDICO,CPO 5,11229,11321,11306,11278,7774,10804,11231,10839,,,,
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),ONGC VIDESH LIMITED SUCURSAL COLOMBIANA,MARIPOSA,CPO 5,1921,2014,1859,1739,1250,1515,1607,1554,,,,
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),ONGC VIDESH LIMITED SUCURSAL COLOMBIANA,SOL,CPO 5,0,0,4,90,81,0,0,0,,,,
META,CABUYARO,4.315244759,-72.95268896,POINT (-72.95268896 4.315244759),Frontera Energy Colombia Corp Sucursal Colombia,YATAY,GUATIQUIA,95,87,1673,1063,1474,1637,1640,2070,,,,
META,CASTILLA NUEVA,3.805154089,-73.53886668,POINT (-73.53886668 3.805154089),ECOPETROL S.A.,CASTILLA,CUBARRAL,53938,55307,55678,55023,54453,55146,57711,57643,,,,
META,CASTILLA NUEVA,3.805154089,-73.53886668,POINT (-73.53886668 3.805154089),ECOPETROL S.A.,CASTILLA ESTE,CUBARRAL,201,194,218,114,229,227,191,150,,,,
META,CASTILLA NUEVA,3.805154089,-73.53886668,POINT (-73.53886668 3.805154089),ECOPETROL S.A.,CASTILLA NORTE,CUBARRAL,2481,2366,2196,2120,1980,2200,2672,2320,,,,
META,GUAMAL,3.947775585,-73.95983864,POINT (-73.95983864 3.947775585),ECOPETROL S.A.,AKACIAS,CPO 9,0,350,2608,3057,2396,3097,2390,3297,,,,
META,GUAMAL,3.947775585,-73.95983864,POINT (-73.95983864 3.947775585),ECOPETROL S.A.,CHICHIMENE SW,CUBARRAL,21226,20396,19662,19354,19433,19136,21009,20894,,,,
META,GUAMAL,3.947775585,-73.95983864,POINT (-73.95983864 3.947775585),ECOPETROL S.A.,Lorito,CPO 9,0,0,0,0,0,0,45,0,,,,
META,LA MACARENA,2.161863917,-74.09488076,POINT (-74.09488076 2.161863917),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAPELLA,OMBU,0,0,327,1423,339,1029,1909,1920,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,CABIONA,CABIONA,515,507,497,500,502,505,499,504,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),Frontera Energy Colombia Corp Sucursal Colombia,CAJUA,QUIFA,2461,2423,2634,2718,2602,2059,2192,2321,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),ECOPETROL S.A.,CAÑO SUR ESTE,CAÑO SUR,4127,4086,4180,4091,3310,3015,3622,3451,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,CARACARA SUR A,CARACARA,2480,2390,2237,2311,2145,2040,2164,2137,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,CARACARA SUR B Y C,CARACARA,1426,1388,1312,1261,1224,1395,1447,1430,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,ELIZITA,CARACARA,743,707,700,807,845,844,799,808,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),HOCOL S.A.,GUARROJO,GUARROJO,1167,1210,1071,951,933,921,887,790,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),Frontera Energy Colombia Corp Sucursal Colombia,HAMACA,CPE-6,2961,3300,3337,3383,2670,2508,3338,3524,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),HOCOL S.A.,OCELOTE,GUARROJO,9110,8927,9079,8457,7993,7407,7867,8027,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,PEGUITA,CARACARA,1395,1459,1543,1248,1256,1424,1411,1337,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,PEGUITA II,CARACARA,648,649,575,567,471,475,509,510,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,PEGUITA III,CARACARA,893,807,785,719,635,701,705,703,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,PEGUITA SW,CARACARA,610,599,620,609,594,552,566,557,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),TECPETROL COLOMBIA SAS,PENDARE,CPO 13,2857,2585,2709,2765,1385,2394,2674,2366,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),HOCOL S.A.,PINTADO,GUARROJO,1321,1314,1238,1277,1234,1178,1153,1215,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),Frontera Energy Colombia Corp Sucursal Colombia,QUIFA,QUIFA,28761,28895,26562,22782,22510,21461,21668,22886,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,RANCHO QUEMADO,CARACARA,106,108,108,118,113,111,110,108,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),ECOPETROL S.A.,RUBIALES,RUBIALES,103009,99687,100064,104484,102157,91713,101735,101232,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,TORO SENTADO,CARACARA,228,225,224,219,224,220,219,227,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,TORO SENTADO NORTE,CARACARA,303,301,304,307,310,322,325,318,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,TORO SENTADO WEST,CARACARA,78,76,80,81,86,86,86,80,,,,
META,PUERTO GAITAN,4.005034467,-71.63157429,POINT (-71.63157429 4.005034467),CEPSA COLOMBIA S.A.,UNUMA,CARACARA,20,49,96,93,66,67,63,59,,,,
META,PUERTO LOPEZ,4.014298921,-72.64570499,POINT (-72.64570499 4.014298921),Iberoamericana de Hidrocarburos CQ Exploración y Producción S.A.S.,ALMAGRO,VALDIVIA ALMAGRO,471,461,460,458,401,449,437,427,,,,
META,PUERTO LOPEZ,4.014298921,-72.64570499,POINT (-72.64570499 4.014298921),ANDES PRODUCTION COMPANY LLC SUCURSAL COLOMBIA,LLANOS-58-4,LLA 58,0,486,487,472,477,489,489,484,,,,
META,PUERTO LOPEZ,4.014298921,-72.64570499,POINT (-72.64570499 4.014298921),Iberoamericana de Hidrocarburos CQ Exploración y Producción S.A.S.,VALDIVIA ALMAGRO,VALDIVIA ALMAGRO,284,270,267,279,247,275,273,281,,,,
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY,APIAY,2221,2189,2023,2262,2072,2317,2076,2438,,,,
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,APIAY ESTE,APIAY,290,254,256,211,226,247,482,452,,,,
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,AUSTRAL,APIAY,134,166,279,313,263,250,234,263,,,,
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,GAVAN,APIAY,1033,929,1030,955,751,815,880,762,,,,
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,GUATIQUIA,APIAY,1956,1852,2028,1801,1444,1488,1667,1512,,,,
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,LA REFORMA,APIAY,0,0,0,0,6,37,0,0,,,,
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,LIBERTAD NORTE,APIAY,182,132,160,139,159,169,174,190,,,,
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,POMPEYA,APIAY,32,61,41,25,0,0,0,0,,,,
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,SAURIO,APIAY,0,0,0,0,0,178,549,562,,,,
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,SURIA,APIAY,4322,4053,4767,4856,5298,5357,4876,5361,,,,
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,SURIA SUR,APIAY,1396,1069,1221,1333,1336,1113,1114,1046,,,,
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,TANANE,APIAY,203,91,175,78,53,274,266,268,,,,
NARIÑO,IPIALES,0.497708465,-77.24047625,POINT (-77.24047625 0.497708465),ECOPETROL S.A.,SUCUMBIOS,AREA OCCIDENTAL,36,0,0,0,0,0,0,0,,,,
NORTE DE SANTANDER,CUCUTA,8.112041811,-72.48862641,POINT (-72.48862641 8.112041811),Iberoamericana de Hidrocarburos CQ Exploración y Producción S.A.S.,RIO ZULIA,RIO ZULIA,481,483,463,475,469,452,448,446,,,,
NORTE DE SANTANDER,TIBU,8.713507237,-72.79925855,POINT (-72.79925855 8.713507237),ECOPETROL S.A.,PETRÓLEA,TIBU,2,0,2,0,0,0,0,0,,,,
NORTE DE SANTANDER,TIBU,8.713507237,-72.79925855,POINT (-72.79925855 8.713507237),ECOPETROL S.A.,SARDINATA,TIBU,96,85,57,34,68,50,81,93,,,,
NORTE DE SANTANDER,TIBU,8.713507237,-72.79925855,POINT (-72.79925855 8.713507237),ECOPETROL S.A.,TIBÚ,TIBU,1838,1834,1904,1863,1303,104,319,547,,,,
PUTUMAYO,MOCOA,1.26070915,-76.66584349,POINT (-76.66584349 1.26070915),"GRAN TIERRA ENERGY COLOMBIA, LLC",MOQUETA,CHAZA,2372,2297,2242,2374,1987,956,2357,2296,,,,
PUTUMAYO,MOCOA,1.26070915,-76.66584349,POINT (-76.66584349 1.26070915),"GRAN TIERRA ENERGY COLOMBIA, LLC",TOROYACO,SANTANA,0,0,0,0,0,0,0,74,,,,
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,CARIBE,AREA OCCIDENTAL,0,0,0,0,0,0,0,1393,,,,
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,CARIBE,AREA OCCIDENTAL,834,1148,1407,1457,1425,1421,1427,0,,,,
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,CHURUYACO,AREA OCCIDENTAL,0,0,0,0,0,0,0,98,,,,
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,CHURUYACO,AREA OCCIDENTAL,160,164,178,152,37,81,156,0,,,,
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),"GRAN TIERRA ENERGY COLOMBIA, LLC",NANCY,NANCY-BURDINE-MAXINE,320,310,264,241,47,31,267,223,,,,
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,ORITO,ORITO,1896,1965,1978,1804,1632,1887,1717,1580,,,,
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,QURIYANA,AREA OCCIDENTAL,0,156,626,585,133,224,583,551,,,,
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,SAN ANTONIO,AREA OCCIDENTAL,0,0,0,0,0,0,0,45,,,,
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,SAN ANTONIO,AREA OCCIDENTAL,0,0,0,23,4,8,53,0,,,,
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,SUCIO,AREA OCCIDENTAL,0,0,0,0,0,0,0,103,,,,
PUTUMAYO,ORITO,0.673756323,-76.94313923,POINT (-76.94313923 0.673756323),ECOPETROL S.A.,SUCIO,AREA OCCIDENTAL,104,122,87,80,60,97,108,0,,,,
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),"GRAN TIERRA ENERGY COLOMBIA, LLC",COHEMBI,SURORIENTE,5847,3612,5043,4618,596,117,5576,5716,,,,
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),"GRAN TIERRA ENERGY COLOMBIA, LLC",CUMPLIDOR,PUT-7,247,230,203,232,111,49,577,303,,,,
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),AMERISUR EXPLORACION COLOMBIA LTD,PLATANILLO,PLATANILLO,2521,2367,1438,2198,741,402,1981,2347,,,,
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),"GRAN TIERRA ENERGY COLOMBIA, LLC",QUILLACINGA,SURORIENTE,273,157,251,258,55,5,418,428,,,,
PUTUMAYO,PUERTO ASIS,0.433884539,-76.52158203,POINT (-76.52158203 0.433884539),"GRAN TIERRA ENERGY COLOMBIA, LLC",QUINDE,SURORIENTE,0,158,404,429,77,16,431,423,,,,
PUTUMAYO,PUERTO CAICEDO,0.70416861,-76.49864415,POINT (-76.49864415 0.70416861),ECOPETROL S.A.,MANSOYA,NORORIENTE,0,0,0,0,0,0,0,191,,,,
PUTUMAYO,PUERTO CAICEDO,0.70416861,-76.49864415,POINT (-76.49864415 0.70416861),ECOPETROL S.A.,MANSOYA,NORORIENTE,189,195,189,188,55,62,203,0,,,,
PUTUMAYO,PUERTO CAICEDO,0.70416861,-76.49864415,POINT (-76.49864415 0.70416861),ECOPETROL S.A.,YURILLA,NORORIENTE,0,0,0,0,0,0,0,100,,,,
PUTUMAYO,PUERTO CAICEDO,0.70416861,-76.49864415,POINT (-76.49864415 0.70416861),ECOPETROL S.A.,YURILLA,NORORIENTE,131,125,129,117,38,43,146,0,,,,
PUTUMAYO,SAN MIGUEL,0.272449048,-76.84510459,POINT (-76.84510459 0.272449048),ECOPETROL S.A.,ACAE SAN MIGUEL,AREA SUR,0,0,0,0,0,0,0,1310,,,,
PUTUMAYO,SAN MIGUEL,0.272449048,-76.84510459,POINT (-76.84510459 0.272449048),ECOPETROL S.A.,ACAE SAN MIGUEL,AREA SUR,1405,1248,1224,1245,368,796,1518,0,,,,
PUTUMAYO,SAN MIGUEL,0.272449048,-76.84510459,POINT (-76.84510459 0.272449048),ECOPETROL S.A.,LORO,AREA SUR,252,208,13,0,19,104,124,0,,,,
PUTUMAYO,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,POINT (-76.77067026 0.42012589),ECOPETROL S.A.,HORMIGA,AREA SUR,0,0,0,0,0,0,0,26,,,,
PUTUMAYO,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,POINT (-76.77067026 0.42012589),ECOPETROL S.A.,HORMIGA,AREA SUR,12,36,26,25,0,24,37,0,,,,
PUTUMAYO,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,POINT (-76.77067026 0.42012589),ECOPETROL S.A.,LORO,AREA SUR,0,0,0,0,0,0,0,331,,,,
PUTUMAYO,VALLE DEL GUAMUEZ,0.42012589,-76.77067026,POINT (-76.77067026 0.42012589),ECOPETROL S.A.,LORO,AREA SUR,244,231,231,319,110,238,378,0,,,,
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),EMERALD ENERGY PLC SUCURSAL COLOMBIA,AGAPANTO,MARANTA,157,167,134,128,31,41,139,129,,,,
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),"GRAN TIERRA ENERGY COLOMBIA, LLC",COSTAYACO,CHAZA,4410,4040,4063,4697,3398,1482,5032,6763,,,,
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),"GRAN TIERRA ENERGY COLOMBIA, LLC",JUANAMBU,GUAYUYACO,301,336,344,308,297,262,307,294,,,,
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),EMERALD ENERGY PLC SUCURSAL COLOMBIA,MIRTO,MARANTA,256,214,297,363,66,99,372,326,,,,
PUTUMAYO,VILLAGARZON,0.911149515,-76.74495447,POINT (-76.74495447 0.911149515),"GRAN TIERRA ENERGY COLOMBIA, LLC",VONU,PUT 1,0,23,32,31,20,4,12,28,,,,
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,INFANTAS,LA CIRA INFANTAS,9088,9377,9036,8955,8953,8761,8385,8626,,,,
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,LA CIRA,LA CIRA INFANTAS,22321,22120,21286,21821,21885,21582,21658,21332,,,,
SANTANDER,BARRANCABERMEJA,7.054074558,-73.78211646,POINT (-73.78211646 7.054074558),ECOPETROL S.A.,LLANITO UNIFICADO,MAGDALENA MEDIO-YARIGUI-CANTAGALLO,5565,6336,6514,6459,6511,6740,6344,6147,,,,
SANTANDER,CIMITARRA,6.40972961,-74.17030427,POINT (-74.17030427 6.40972961),HADES E&P COLOMBIA S.A.S,ANGIE,OPÓN,54,52,51,44,25,41,45,49,,,,
SANTANDER,PUERTO WILCHES,7.398198257,-73.8354696,POINT (-73.8354696 7.398198257),ECOPETROL S.A.,FLAMENCOS,MAGDALENA MEDIO-YARIGUI-CANTAGALLO,364,354,4,0,0,0,0,432,,,,
SANTANDER,PUERTO WILCHES,7.398198257,-73.8354696,POINT (-73.8354696 7.398198257),ECOPETROL S.A.,GARZAS,MAGDALENA MEDIO-YARIGUI-GARZAS,301,305,297,339,336,321,326,282,,,,
SANTANDER,PUERTO WILCHES,7.398198257,-73.8354696,POINT (-73.8354696 7.398198257),ECOPETROL S.A.,YARIGUÍ-CANTAGALLO,MAGDALENA MEDIO-YARIGUI-CANTAGALLO,3904,3991,3802,3147,3141,3815,3534,4081,,,,
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),ECOPETROL S.A.,BONANZA,PROVINCIA P NORTE,1341,1291,1285,1275,1310,1306,1310,1316,,,,
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,BORANDA,BORANDA,488,515,520,648,522,467,413,497,,,,
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),"GRAN TIERRA ENERGY COLOMBIA, LLC",COLÓN,LA PALOMA,184,195,173,167,170,159,168,164,,,,
SANTANDER,RIONEGRO,7.474226085,-73.37246417,POINT (-73.37246417 7.474226085),"GRAN TIERRA ENERGY COLOMBIA, LLC",JUGLAR,LA PALOMA,123,188,240,238,229,229,239,189,,,,
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),ECOPETROL S.A.,AULLADOR,PLAYON,293,291,296,290,287,282,279,276,,,,
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CORAZÓN,CARARE LAS MONAS,28,29,26,17,29,25,33,27,,,,
SANTANDER,SABANA DE TORRES,7.4065422,-73.57131807,POINT (-73.57131807 7.4065422),PETROSANTANDER (COLOMBIA) INC.,CORAZÓN WEST,CARARE LAS MONAS,34,31,68,193,255,230,179,177,,,,
