Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,CARMENTEA,LLA 32,0.03551,0.03586,1.14317,8.3948,5.78435,0,5.38532,8.99408,9.54168,10.25697,7.3854,5.83792
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),ECOPETROL S.A.,CUSIANA,RÍO CHITAMENA,32.43474,42.63935,39.81761,40.87904,40.25493,39.77829,38.43122,32.39197,38.78972,38.50232,36.89655,35.43808
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),ECOPETROL S.A.,CUSIANA,TAURAMENA,107.06754,103.98161,102.94872,106.74564,99.43841,99.29613,90.83187,94.58857,95.19317,95.72893,93.52951,92.14775
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,KANANASKIS,LLA 32,8.96615,9.61876,7.49336,0,0,6.97453,2.53292,0,0,0,2.18129,4.37115
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,TARO TARO,LLA 34,0.04698,0.04528,0.03014,0,0,0,0.01636,0.03509,0.03561,0.02349,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,TILO,LLA 34,0.0428,0.04311,0.02679,0,0,0,0.00266,0.04192,0.04208,0.04243,0.04242,0.04244
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,TUA,LLA 34,0.25926,0.24852,0.24816,0.24769,0.01711,0.11061,0.17821,0.18746,0.19713,0.19451,0.21163,0.2112
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,AZAFRÁN,GUACHIRIA SUR,0.00098,0.00102,0.00072,0,0,0,0,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,COREN,COROCORA,0.07386,0.07301,0.09051,0.08496,0.10856,0.09263,0.09888,0.10368,0.10663,0.10611,0.10105,0.10311
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,COROCORA,COROCORA,0.09277,0.09225,0.08315,0.09443,0.0976,0.09493,0.08917,0.09437,0.10721,0.1003,0.09329,0.09612
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,CORSUR,COROCORA,0.00029,0.00011,0.0086,0,0.00026,0.00003,0,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,LOS ACEITES,GUACHIRÍA,0.04094,0.04001,0.02916,0,0,0,0,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,PRIMAVERA,GUACHIRÍA,0.01483,0.01587,0.01094,0,0,0,0,0,0,0,0,0
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,TULIPÁN,GUACHIRIA SUR,0.00363,0.00351,0.00379,0,0,0,0,0,0,0,0,0
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),Frontera Energy Colombia Corp Sucursal Colombia,CARUTO,CORCEL,0,0.06058,0.05583,0.05573,0.05419,0.0528,0.05248,0.05231,0.05116,0.04747,0.04799,0.04651
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),Frontera Energy Colombia Corp Sucursal Colombia,CARUTO,CORCEL,0.07016,0,0,0,0,0,0,0,0,0,0,0
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),GEOPARK COLOMBIA S.A.S.,JACANA,LLA 34,0.11632,0.13524,0.04277,0,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,BORAL,RIO VERDE,0.02785,0.01207,0,0,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,FLOREÑA,PIEDEMONTE,0,0,109.17821,114.68053,111.82775,115.28288,97.73051,112.23276,113.48381,111.83391,115.62072,115.99749
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,FLOREÑA,PIEDEMONTE,105.74376,114.89907,0,0,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,FLOREÑA MIRADOR,PIEDEMONTE,0,0,56.52483,57.49137,51.66401,52.65956,52.60566,59.57218,62.81723,62.81367,63.18637,64.5198
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,FLOREÑA MIRADOR,PIEDEMONTE,52.06377,58.09112,0,0,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),PERENCO COLOMBIA LIMITED,LA GLORIA NORTE,CASANARE,0.42652,0.41838,0.21952,0.1164,0.10117,0.26085,0.3642,0.41964,0.32773,0.37155,0.37652,0.47406
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EMERALD ENERGY PLC SUCURSAL COLOMBIA,LOS POTROS,CAMPO RICO,0.00201,0.00007,0,0,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,MARSUPIAL,RIO VERDE,0.00135,0,0,0,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),PERENCO COLOMBIA LIMITED,MORICHAL,CASANARE,0.99826,0.93921,0.9249,0.63687,0.5341,0.6207,0.56116,0.45777,0.44263,0.42165,0.42873,0.43558
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,PAUTO SUR,PIEDEMONTE,0,0,406.11005,415.76596,420.29749,400.2157,351.0308,419.84908,410.42849,408.4283,410.36079,403.93145
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,PAUTO SUR,PIEDEMONTE,419.47762,418.39963,0,0,0,0,0,0,0,0,0,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,PAUTO SUR RECETOR,RECETOR,12.06123,11.23858,11.3194,11.09452,11.13227,8.25391,4.70883,11.3578,11.02965,11.07995,11.20452,11.14607
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),CANACOL ENERGY COLOMBIA SAS,RANCHO HERMOSO,RANCHO HERMOSO,0.00251,0.00276,0.00252,0.00311,0.00209,0.00174,0.00145,0.0021,0.00452,0.00231,0.00195,0.00165
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,TILODIRÁN,RIO VERDE,0.46367,0.51315,0.45888,0.43635,0.21249,0.4824,0.57148,0.57735,0.58124,0.53832,0.54115,0.53017
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),PERENCO COLOMBIA LIMITED,TOCARIA,CASANARE,0.14621,0.13777,0.06156,0.04984,0.07063,0.10645,0.09826,0.10391,0.10432,0.10897,0.13521,0.3149
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EMERALD ENERGY PLC SUCURSAL COLOMBIA,VIGIA,CAMPO RICO,0.03842,0.03821,0.03806,0.03281,0.01018,0.03587,0.03937,0.03885,0.0377,0.0386,0.0382,0.03815
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,VOLCANERA,RECETOR,0.60441,0.44643,0.43723,0,0,0,0,0.01377,0,0,0.10569,0
CAUCA,PIAMONTE,1.054128816,-76.4443271,POINT (-76.4443271 1.054128816),GRAN TIERRA ENERGY COLOMBIA LTD,MIRAFLOR,SANTANA,0.00323,0.00101,0.00051,0,0,0,0,0,0,0,0,0
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),LEWIS ENERGY COLOMBIA INC,CARAMELO,VMM 1,1.32618,1.41882,1.50406,1.74785,2.00968,2.14285,2.17441,2.10485,2.14849,2.12655,2.01246,1.95556
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),CARRAO ENERGY S.A. SUCURSAL COLOMBIA,MONO ARAÑA,VMM 2,0.26149,0.26216,0.23891,0,0,0,0,0.01719,0.07175,0.11652,0.11452,0.10808
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),CARRAO ENERGY S.A. SUCURSAL COLOMBIA,OSO PARDO,SANTA ISABEL,0.22543,0.21136,0.08998,0,0,0,0,0,0,0,0,0
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),LEWIS ENERGY COLOMBIA INC,TOPOSI,VMM 1,3.41324,3.42563,3.37234,3.24848,3.08767,2.92207,2.75583,2.67756,2.73953,3.01941,3.06509,2.96876
CESAR,ASTREA,9.510727925,-73.94214641,POINT (-73.94214641 9.510727925),HOCOL S.A.,ARJONA,CHIMICHAGUA,2.84348,2.86582,2.93967,2.01429,2.06368,2.03253,2.62569,2.31577,2.07808,2.63896,2.78643,2.4218
CESAR,EL PASO,9.683474681,-73.73833778,POINT (-73.73833778 9.683474681),TEXICAN OIL LTD SUCURSAL EN COLOMBIA,COMPAE,MARACAS,0,0,0.00028,0,0,0,0,0,0.00058,0,0,0
CESAR,GAMARRA,8.337726622,-73.70649199,POINT (-73.70649199 8.337726622),LEWIS ENERGY COLOMBIA INC,La Estancia,VMM 1,1.40983,1.3425,1.29298,1.10227,1.102,1.2164,1.26801,1.30841,1.21436,1.10303,1.18127,1.26274
CESAR,LA JAGUA IBIRICO,9.52099808,-73.32249338,POINT (-73.32249338 9.52099808),"DRUMMOND ENERGY, INC",CAPORO,LA LOMA,0.63655,0.67647,0.82334,0.99875,0.95034,0.97959,0.84454,0.84326,0.81554,0.92005,1.14119,1.10471
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),GRAN TIERRA ENERGY COLOMBIA LTD,CHUIRA,MIDAS,0.06713,0.06592,0.0755,0.07639,0.05727,0.06947,0.07124,0.08202,0.08134,0.08032,0.08034,0.07752
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),GRAN TIERRA ENERGY COLOMBIA LTD,LOS ANGELES,TISQUIRAMA B,0.04841,0.01761,0.00838,0,0,0,0,0,0.02282,0.02868,0.02684,0.00767
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,PIMIENTO,FORTUNA,0.00057,0.00143,0,0,0,0,0,0,0,0,0,0
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,TOTUMAL,FORTUNA,0.0069,0.00629,0,0,0.00144,0,0,0,0,0,0,0.16243
CESAR,SAN ALBERTO,7.769815987,-73.47218888,POINT (-73.47218888 7.769815987),GRAN TIERRA ENERGY COLOMBIA LTD,SANTA LUCÍA,TISQUIRAMA-A,0.01552,0.01551,0.00755,0,0,0,0,0,0,0,0,0
CESAR,SAN MARTÍN,7.937788454,-73.54436312,POINT (-73.54436312 7.937788454),GRAN TIERRA ENERGY COLOMBIA LTD,ACORDIONERO,MIDAS,8.77454,8.15912,7.56077,7.13283,6.14416,6.2231,5.18965,5.00858,4.5769,4.27171,3.73723,3.9439
CESAR,SAN MARTÍN,7.937788454,-73.54436312,POINT (-73.54436312 7.937788454),ECOPETROL S.A.,SAN ROQUE,TISQUIRAMA-C,0.63497,0.55721,0.56861,0.50513,0.46548,0.48373,0.55013,0.53745,0.55873,0.54184,0.6036,0.78484
CESAR,SAN MARTÍN,7.937788454,-73.54436312,POINT (-73.54436312 7.937788454),ECOPETROL S.A.,TISQUIRAMA,TISQUIRAMA-C,1.44845,1.2761,1.32658,1.28063,1.28219,1.26177,1.33168,1.28261,1.1957,1.18261,1.1184,1.01929
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),HOCOL S.A.,ARRECIFE,VIM 8,0,0,0,0,0,0.08853,1.48697,0,1.79077,3.70867,3.73676,3.50772
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),CANACOL ENERGY COLOMBIA SAS,BREVA,VIM 21,0,0,0,0,0,0,0,0,0,0,3.24549,1.92057
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,BREVA,VIM 21,0,0,0,0,0,0,0,0,0,4.90243,0,0
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),CANACOL ENERGY COLOMBIA SAS,NELSON,ESPERANZA,0,0,0,0,0,0,0,0,0,0,48.74259,47.3127
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,NELSON,ESPERANZA,67.13252,66.24457,66.37212,57.21211,49.69093,57.7931,54.26547,50.95701,55.20689,54.66936,0,0
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),CANACOL ENERGY COLOMBIA SAS,PALMER,ESPERANZA,0,0,0,0,0,0,0,0,0,0,4.21079,11.11583
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,PALMER,ESPERANZA,13.97032,9.59616,6.39222,6.55386,6.64872,6.41946,9.02484,6.69165,4.59923,3.99748,0,0
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),CANACOL ENERGY COLOMBIA SAS,TORONJA,VIM 21,0,0,0,0,0,0,0,0,0,0,2.59609,1.88337
CORDOBA,PUEBLO NUEVO,8.481339568,-75.40516154,POINT (-75.40516154 8.481339568),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,TORONJA,VIM 21,3.59191,3.28234,3.15192,3.58902,3.82658,3.4433,3.75391,4.58529,3.9286,3.64767,0,0
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),CANACOL ENERGY COLOMBIA SAS,ARANDALA,VIM 21,0,0,0,0,0,0,0,0,0,0,1.43813,4.05774
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,ARANDALA,VIM 21,0,0,0,0,0,0,0,0,0,0.249,0,0
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,ARIANNA,ESPERANZA,0.00619,0.00728,0,0,0,0,0.00049,0,0,0,0,0
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,CAÑAHUATE,ESPERANZA,2.19147,2.18504,1.91613,1.68963,1.86941,1.62138,1.8743,1.70672,1.41425,0.06119,0,0
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),CNE OIL & GAS S A S,CLARINETE,VIM 5,20.7556,20.8791,17.57352,13.35412,17.39288,23.07756,32.01604,0,46.03218,50.45457,45.6967,52.58059
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),CANACOL ENERGY COLOMBIA SAS,KATANA,ESPERANZA,0,0,0,0,0,0,0,0,0,0,0,0.15988
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),GEOPRODUCTION OIL AND GAS COMPANY OF COLOMBIA,KATANA,ESPERANZA,0,0,0,0,0,0,0,0,0.18815,0,0,0
CORDOBA,SAHAGUN,8.799007016,-75.42925664,POINT (-75.42925664 8.799007016),CNE OIL & GAS S A S,OBOE,VIM 5,0,0.002,0,0.05046,0.14702,0,0,0,0,0,0.03039,0
CUNDINAMARCA,GUADUAS,5.173554764,-74.64014651,POINT (-74.64014651 5.173554764),Frontera Energy Colombia Corp Sucursal Colombia,GUADUAS,DINDAL,0.98126,0.91859,0.91303,0.91143,0.91471,0.9428,0.92297,0.93913,0.87167,0.894,0.8455,0.83823
CUNDINAMARCA,PULI,4.691336253,-74.68074404,POINT (-74.68074404 4.691336253),HOCOL S.A.,PULI,PULI,0.07776,0.08304,0.15242,0.11314,0.03069,0.10012,0.06788,0.17152,0.06593,0.16384,0.0082,0.00292
GUAJIRA,MANAURE,11.60554263,-72.57160392,POINT (-72.57160392 11.60554263),CHEVRON PETROLEUM COMPANY,BALLENA,GUAJIRA,17.45206,17.62128,11.35442,9.4351,0,0,0,0,0,0,0,0
GUAJIRA,MANAURE,11.60554263,-72.57160392,POINT (-72.57160392 11.60554263),HOCOL S.A.,BALLENA,GUAJIRA,0,0,0,0,12.37348,16.73237,13.16174,14.7617,17.73074,22.3223,24.77701,9.21556
GUAJIRA,MANAURE,11.60554263,-72.57160392,POINT (-72.57160392 11.60554263),CHEVRON PETROLEUM COMPANY,CHUCHUPA,GUAJIRA,123.70594,126.92417,103.88019,96.04323,0,0,0,0,0,0,0,0
GUAJIRA,MANAURE,11.60554263,-72.57160392,POINT (-72.57160392 11.60554263),HOCOL S.A.,CHUCHUPA,GUAJIRA,0,0,0,0,109.20529,119.23133,120.16013,120.64304,115.83239,124.96957,123.6448,120.02489
GUAJIRA,RIOHACHA,11.24297214,-72.95876315,POINT (-72.95876315 11.24297214),HOCOL S.A.,BALLENA,GUAJIRA,0,0,0,0,0,0,0,0,0,0,0,13.23655
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,ARRAYÁN,PIJAO-POTRERILLO,0.29324,0.29772,0.27681,0.2738,0.24706,0.2297,0.21945,0.21139,0.10477,0.11797,0.13897,0.13735
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,BALCÓN,PALERMO,0.28261,0.27697,0.31048,0.24977,0.26958,0.3155,0.27245,0.31887,0.3456,0.3401,0.35063,0.3549
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,BRISAS,PIJAO-POTRERILLO,0.04468,0.04328,0.0539,0.04853,0.04819,0.047,0.04558,0.04384,0.04667,0.04235,0.03933,0.03761
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,DINA CRETÁCEOS,PIJAO-POTRERILLO,0.25211,0.25324,0.29,0.29033,0.27971,0.27583,0.29429,0.30594,0.29567,0.25123,0.2797,0.2839
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,DINA NORTE,PIJAO-POTRERILLO,0.7769,0.66797,0.67791,0.6043,0.50597,0.51873,0.44865,0.4091,0.25957,0.23184,0.2097,0.2011
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,DINA TERCIARIOS,PIJAO-POTRERILLO,1.04061,1.06703,1.03413,1.0776,1.0951,1.12633,1.10055,1.05381,1.06573,1.06594,1.0791,1.11506
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,LOMA LARGA,PIJAO-POTRERILLO,0,0,0,0.06904,0.0542,0,0,0,0,0,0,0
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,TEMPRANILLO,PIJAO-POTRERILLO,0.18521,0.13904,0.04963,0.13402,0.19741,0.23314,0.28989,0.30308,0.28438,0.24648,0.27933,0.29565
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,TEMPRANILLO NORTE,PIJAO-POTRERILLO,0.17346,0.1882,0.1903,0.26752,0.22901,0.20559,0.18382,0.20756,0.19609,0.17839,0.21567,0.20868
HUILA,AIPE,3.243441923,-75.27670655,POINT (-75.27670655 3.243441923),ECOPETROL S.A.,TENAY,PIJAO-POTRERILLO,0.54152,0.60728,0.54281,0.58843,0.55381,0.5706,0.55684,0.60939,0.68527,0.55635,0.62403,0.58455
HUILA,GARZON,2.172441496,-75.57131243,POINT (-75.57131243 2.172441496),EMERALD ENERGY PLC SUCURSAL COLOMBIA,GIGANTE,MATAMBO,0.68315,0.67429,0.66918,0.56239,0.63274,0.62035,0.61699,0.55639,0.59674,0.62143,0.58222,0.62296
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,CEBÚ,PIJAO-POTRERILLO,0.06631,0.04823,0.03923,0.00371,0,0,0.01178,0.02411,0.02523,0.04348,0.04477,0.02123
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,ESPINO,CAGUAN,0.02663,0.02977,0.01712,0.01431,0.01205,0.01286,0.03063,0.0325,0.02251,0.0182,0.00917,0.00925
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PALOGRANDE,PIJAO-POTRERILLO,0.22909,0.26509,0.28701,0.28422,0.24165,0.2708,0.26007,0.19031,0.16527,0.20933,0.16567,0.13952
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PALOGRANDE HONDA,PIJAO-POTRERILLO,0.0719,0.07176,0.17777,0.1581,0.13635,0.126,0.13581,0.06032,0.0422,0.04788,0.04137,0.02945
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,PIJAO POTRERILLO,PIJAO-POTRERILLO,0.04609,0.05379,0.03353,0.00431,0,0,0.01224,0.00384,0.00433,0.00442,0.02253,0.02687
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,RIO CEIBAS,CAGUAN,1.95688,1.98747,1.85743,1.84779,1.77379,1.7254,1.6834,1.64376,1.58889,1.58628,1.44809,1.44852
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,SAN FRANCISCO,PALERMO,1.97991,2.09955,1.93715,1.60416,1.63714,1.62191,1.52231,1.59903,1.65861,1.9414,1.99595,2.06313
HUILA,NEIVA,2.993360046,-75.27236232,POINT (-75.27236232 2.993360046),ECOPETROL S.A.,TELLO,CAMPOS TELLO Y LA JAGUA,0.99981,0.98414,0.97011,0.92173,0.89786,0.872,0.79381,0.81657,0.81756,0.83111,0.87445,0.96771
HUILA,PAICOL,2.40689827,-75.72803027,POINT (-75.72803027 2.40689827),HOCOL S.A.,LA CAÑADA NORTE,RIO PAEZZ,1.62999,1.71323,1.62133,1.61538,1.65473,1.69942,1.84988,1.86988,1.89561,1.94025,2.07725,2.39986
HUILA,PALERMO,2.914491967,-75.44066118,POINT (-75.44066118 2.914491967),ECOPETROL S.A.,PALERMO,PALERMO,0.05306,0.08952,0.08003,0.0847,0.07555,0.06377,0.04852,0.05129,0.05567,0.05735,0.0601,0.05626
HUILA,PALERMO,2.914491967,-75.44066118,POINT (-75.44066118 2.914491967),ECOPETROL S.A.,SAN FRANCISCO,PALERMO,0.90919,0.94432,0.9511,1.04355,1.00627,0.96211,0.89792,0.90081,0.91413,0.88867,0.90825,0.91468
HUILA,PALERMO,2.914491967,-75.44066118,POINT (-75.44066118 2.914491967),ECOPETROL S.A.,SANTA CLARA,SANTA CLARA,0.24507,0.214,0.30277,0.3214,0.30671,0.2894,0.25558,0.23571,0.23217,0.20981,0.20433,0.25313
HUILA,TESALIA,2.526855132,-75.68259642,POINT (-75.68259642 2.526855132),HOCOL S.A.,LA HOCHA,RIO PAEZ,0.55176,0.59277,0.58918,0.58035,0.59912,0.59106,0.56697,0.53004,0.50928,0.58682,0.60928,0.56458
HUILA,VILLAVIEJA,3.287057875,-75.13838292,POINT (-75.13838292 3.287057875),ECOPETROL S.A.,LOMA LARGA,PIJAO-POTRERILLO,0.13914,0.11399,0.10563,0,0,0.05439,0.05906,0.0447,0.0498,0.03218,0.04076,0.03115
HUILA,YAGUARA,2.646563339,-75.51592645,POINT (-75.51592645 2.646563339),ECOPETROL S.A.,YAGUARA,HOBO,0.72281,0.70993,0.77268,0.6968,0.65074,0.63843,0.617,0.64997,0.65373,0.65587,0.65967,0.67184
MAGDALENA,ARIGUANI,9.834264955,-74.08460085,POINT (-74.08460085 9.834264955),PETROLEOS SUD AMERICANOS SUCURSAL COLOMBIA,EL DIFÍCIL,EL DIFÍCIL,12.57077,9.07169,9.64845,11.33528,10.98892,10.83624,10.58176,10.45659,10.39376,10.40512,10.25492,10.03169
MAGDALENA,ARIGUANI,9.834264955,-74.08460085,POINT (-74.08460085 9.834264955),PETROLEOS SUD AMERICANOS SUCURSAL COLOMBIA,MANDINGA,EL DIFÍCIL,0.0665,0.02834,0.26027,0.29057,0.18633,0.15438,0.1208,0.09539,0.07353,0.06431,0.05385,0.04686
MAGDALENA,ARIGUANI,9.834264955,-74.08460085,POINT (-74.08460085 9.834264955),PETROLEOS SUD AMERICANOS SUCURSAL COLOMBIA,MULATO,EL DIFÍCIL,0.01673,0.00012,0,0,0,0,0,0,0,0,0,0
MAGDALENA,PLATO,9.76945611,-74.60181576,POINT (-74.60181576 9.76945611),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LA BELLEZA,VIM 1,4.79958,3.10768,0,0,0,0,0,0,0,0,0,0
MAGDALENA,SANTA ANA,9.503097215,-74.44419381,POINT (-74.44419381 9.503097215),Frontera Energy Colombia Corp Sucursal Colombia,CAPURE,GUAMA,0.00757,0.00536,0.00721,0.00321,0,0,0,0,0,0,0,0
MAGDALENA,SANTA ANA,9.503097215,-74.44419381,POINT (-74.44419381 9.503097215),Frontera Energy Colombia Corp Sucursal Colombia,COTORRA,GUAMA,0.01514,0.00897,0.00757,0.00332,0,0,0,0,0,0,0,0
MAGDALENA,SANTA ANA,9.503097215,-74.44419381,POINT (-74.44419381 9.503097215),Frontera Energy Colombia Corp Sucursal Colombia,MANAMO,GUAMA,0.01215,0.02385,0.03209,0.01471,0,0,0,0,0,0,0,0
META,VILLAVICENCIO,4.09166877,-73.49291595,POINT (-73.49291595 4.09166877),ECOPETROL S.A.,LIBERTAD NORTE,APIAY,0.49473,0.36831,0.2005,0.20689,0.2482,0.17708,0.18534,0.09977,0.12084,0.14142,0.15985,0.13786
